Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,Total_Test_Results,Case_Fatality_Ratio
Illinois,US,2020-11-13 05:30:30,40.3495,-88.9861,536542,10846,,525696.0,17.0,4234.134936091664,,,,84000017.0,USA,69170.01116098468,,8765100.0,2.021463370994256
Indiana,US,2020-11-13 05:30:30,39.8494,-86.2583,230965,5094,142017.0,84135.0,18.0,3430.741037984653,,,,84000018.0,USA,50059.244953261325,,3370098.0,2.0838655207498973
Iowa,US,2020-11-13 05:30:30,42.0115,-93.2105,173404,1946,105384.0,66074.0,19.0,5496.0428770201615,,,,84000019.0,USA,30577.958650679702,,964756.0,1.1222347812045859
Kansas,US,2020-11-13 05:30:30,38.5266,-96.7265,111112,1215,2913.0,107170.0,20.0,3818.3319752007505,,,,84000020.0,USA,24044.953616397,,700505.0,1.040093491549802
Kentucky,US,2020-11-13 05:30:30,37.6681,-84.6701,129680,1622,23629.0,104429.0,21.0,2902.629623967556,,,,84000021.0,USA,48021.86731213318,,2145460.0,1.2507711289327577
Louisiana,US,2020-11-13 05:30:30,31.1695,-91.8678,198531,6097,176107.0,16327.0,22.0,4270.591469529517,,,,84000022.0,USA,63639.90316628356,,2958488.0,3.0710569130261773
Maine,US,2020-11-13 05:30:30,44.6939,-69.3819,8395,159,6292.0,1944.0,23.0,624.5294641023886,,,,84000023.0,USA,53976.60488077773,,725560.0,1.893984514592019
Maryland,US,2020-11-13 05:30:30,39.0639,-76.8021,159900,4261,8323.0,147316.0,24.0,2644.8637704939724,,,,84000024.0,USA,62218.19547180798,,3761513.0,2.6647904940587868
Massachusetts,US,2020-11-13 05:30:30,42.2302,-71.5301,180189,10242,137422.0,32525.0,25.0,2614.2752494993474,,,,84000025.0,USA,101628.16033594764,,7004724.0,5.684031766645022
Michigan,US,2020-11-13 05:30:30,43.3266,-84.5361,259183,8185,128981.0,122017.0,26.0,2595.240925147922,,,,84000026.0,USA,55570.95690866506,,5549792.0,3.1580003318118863
Minnesota,US,2020-11-13 05:30:30,45.6945,-93.9002,201795,2849,159467.0,39479.0,27.0,3578.1590004454188,,,,84000027.0,USA,56800.24866870746,,3203325.0,1.4118288361951483
Mississippi,US,2020-11-13 05:30:30,32.7416,-89.6787,130665,3514,111430.0,15721.0,28.0,4390.405184686654,,,,84000028.0,USA,33752.61117638936,,1004528.0,2.689320016836949
Missouri,US,2020-11-13 05:30:30,38.4561,-92.2884,230638,3341,,226361.0,29.0,3742.805618249208,,,,84000029.0,USA,44431.250354382966,,2726936.0,1.4587831719718605
Montana,US,2020-11-13 05:30:30,46.9219,-110.4544,43031,472,24804.0,17755.0,30.0,4026.186916272603,,,,84000030.0,USA,52204.57382169169,,557951.0,1.0968836420255166
Nebraska,US,2020-11-13 05:30:30,41.1254,-98.2681,92553,756,50148.0,41649.0,31.0,4784.564579964516,,,,84000031.0,USA,56130.45438190909,,1085792.0,0.8168292761985024
Nevada,US,2020-11-13 05:30:30,38.3135,-117.0554,114880,1880,2591.0,110409.0,32.0,3729.681223938008,,,,84000032.0,USA,44662.31580478392,,1375669.0,1.6364902506963788
New Hampshire,US,2020-11-13 05:30:30,43.4525,-71.5639,13414,495,10447.0,2533.0,33.0,991.0194151551325,,,,84000033.0,USA,50772.48032854041,,690359.0,3.673469387755102
New Jersey,US,2020-11-13 05:30:30,40.2989,-74.521,286354,16495,38809.0,211682.0,34.0,3005.85778957667,,,,84000034.0,USA,57695.20805116756,,5124598.0,6.178226573678019
New Mexico,US,2020-11-13 05:30:30,34.8405,-106.2485,60776,1176,23981.0,35619.0,35.0,2898.471930710611,,,,84000035.0,USA,62820.95487996397,,1317248.0,1.934974331973148
New York,US,2020-11-13 05:30:30,42.1657,-74.9481,550678,33975,81198.0,430589.0,36.0,2805.4606557637444,,,,84000036.0,USA,83435.58796253293,,16231193.0,6.225241039134276
North Carolina,US,2020-11-13 05:30:30,35.6301,-79.8064,303454,4706,261719.0,37029.0,37.0,2893.321601924623,,,,84000037.0,USA,42913.21465388721,,4500774.0,1.550811655143778
North Dakota,US,2020-11-13 05:30:30,47.5289,-99.78399999999999,59173,697,48055.0,10421.0,38.0,7764.853778301503,,,,84000038.0,USA,122166.0442326215,,930981.0,1.1779020837206158
Northern Mariana Islands,US,2020-11-13 05:30:30,15.0979,145.6739,100,2,29.0,69.0,69.0,181.3433918468011,,,,580.0,MNP,30043.15972725953,,16567.0,2.0
Ohio,US,2020-11-13 05:30:30,40.3888,-82.7649,274457,6764,194846.0,73953.0,39.0,2347.973753325748,,,,84000039.0,USA,43343.773258847985,,5066497.0,2.061525120510681
Oklahoma,US,2020-11-13 05:30:30,35.5653,-96.9289,144691,1481,120426.0,22784.0,40.0,3656.610068661105,,,,84000040.0,USA,44238.23171815007,,1750494.0,1.0235605531788432
Oregon,US,2020-11-13 05:30:30,44.571999999999996,-122.0709,53879,746,5870.0,47263.0,41.0,1277.438588513224,,,,84000041.0,USA,22189.079119916674,,935877.0,1.3845839752036972
Pennsylvania,US,2020-11-13 05:30:30,40.5908,-77.2098,254155,9182,176687.0,68286.0,42.0,1985.2774439971786,,,,84000042.0,USA,21524.03817875488,,2755505.0,3.6127559953571637
Puerto Rico,US,2020-11-13 05:30:30,18.2208,-66.5901,40452,909,34679.0,4864.0,72.0,1379.0103524637555,,,,630.0,PRI,11809.608482693171,,346424.0,2.2471076831800647
Rhode Island,US,2020-11-13 05:30:30,41.6809,-71.5118,40764,1250,3052.0,36462.0,44.0,3847.980055901624,,,,84000044.0,USA,122836.87996820724,,1301286.0,3.066431164753213
South Carolina,US,2020-11-13 05:30:30,33.8569,-80.945,190490,4084,99368.0,87038.0,45.0,3699.7588135600463,,,,84000045.0,USA,39251.45191595416,,2020945.0,2.1439445640191086
South Dakota,US,2020-11-13 05:30:30,44.2998,-99.4388,60716,567,41427.0,18722.0,46.0,6863.209440021524,,,,84000046.0,USA,32338.78816583565,,286088.0,0.9338559852427696
Tennessee,US,2020-11-13 05:30:30,35.7478,-86.6923,296725,3788,262527.0,30410.0,47.0,4344.961777222253,,,,84000047.0,USA,58513.3429020845,,3995978.0,1.276602915157132
Texas,US,2020-11-13 05:30:30,31.0545,-97.5635,1083440,20124,838950.0,172646.0,48.0,3531.7878425559825,,,,84000048.0,USA,31153.449001946174,,9033217.0,1.901622247632737
Utah,US,2020-11-13 05:30:30,40.15,-111.8624,143639,687,98897.0,44055.0,49.0,4480.376848355469,,,,84000049.0,USA,48398.94970551704,,1551650.0,0.4782823606402161
Vermont,US,2020-11-13 05:30:30,44.0459,-72.7107,2651,59,1958.0,634.0,50.0,424.84723288391297,,,,84000050.0,USA,73085.90375791883,,456048.0,2.2255752546208982
Virgin Islands,US,2020-11-13 05:30:30,18.3358,-64.8963,1413,23,1357.0,33.0,78.0,1317.2614386396688,,,,850.0,VIR,23760.114852518927,,25487.0,1.6277423920736025
Virginia,US,2020-11-13 05:30:30,37.7693,-78.17,198027,3758,22002.0,172267.0,51.0,2320.034669245069,,,,84000051.0,USA,33434.369954539376,,2853797.0,1.8977210178410016
Washington,US,2020-11-13 05:30:30,47.4009,-121.4905,128821,2466,,120849.0,53.0,1619.9308381614817,,,,84000053.0,USA,34727.014548989726,,2644425.0,2.032329193553617
West Virginia,US,2020-11-13 05:30:30,38.4912,-80.9545,30897,555,22115.0,8227.0,54.0,1724.0215227880303,,,,84000054.0,USA,49566.19071984608,,888299.0,1.7962909020293232
Wisconsin,US,2020-11-13 05:30:30,44.2685,-89.6165,309572,2621,223937.0,83014.0,55.0,5316.882939334306,,,,84000055.0,USA,64038.218380835235,,3728583.0,0.8466527980566718
Wyoming,US,2020-11-13 05:30:30,42.756,-107.3025,20479,127,11585.0,8767.0,56.0,3538.433095640845,,,,84000056.0,USA,25794.328900284923,,149287.0,0.6201474681380926
Alabama,US,2020-11-14 05:30:30,32.3182,-86.9023,213617,3231,88038.0,122348.0,1.0,4356.698758052164,,,,84000001.0,USA,29386.511012739684,,1440875.0,1.5125200709681346
Alaska,US,2020-11-14 05:30:30,61.3707,-152.4044,22405,97,7161.0,15147.0,2.0,3062.6960747459143,,,,84000002.0,USA,115463.30027544445,,844666.0,0.43293907609908505
American Samoa,US,2020-11-14 05:30:30,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,3177.5129850290255,,1768.0,
Arizona,US,2020-11-14 05:30:30,33.7298,-111.4312,269577,6257,44675.0,218645.0,4.0,3703.6334837581953,,,,84000004.0,USA,26690.36315053876,,1942716.0,2.3210437092185163
Arkansas,US,2020-11-14 05:30:30,34.9697,-92.3731,130318,2148,112383.0,15787.0,5.0,4318.3056288612515,,,,84000005.0,USA,49170.32385138332,,1483864.0,1.6482757562270751
California,US,2020-11-14 05:30:30,36.1162,-119.6816,1021804,18218,,995361.0,6.0,2565.1960913462144,,,,84000006.0,USA,51828.265901414874,,20478500.0,1.7961336508919992
Colorado,US,2020-11-14 05:30:30,39.0598,-105.3111,154038,2504,9148.0,142386.0,8.0,2674.857816020738,,,,84000008.0,USA,41533.45456364036,,2391802.0,1.6255729105805057
Connecticut,US,2020-11-14 05:30:30,41.5978,-72.7554,88645,4737,9800.0,74108.0,9.0,2486.33560215489,,,,84000009.0,USA,75917.22629903287,,2706667.0,5.343787015624119
Delaware,US,2020-11-14 05:30:30,39.3185,-75.5071,28016,765,14571.0,12711.0,10.0,2877.0831536183305,,,,84000010.0,USA,62517.61207027576,,608774.0,2.6199314677327243
Diamond Princess,US,2020-11-14 05:30:30,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,,0.0
District of Columbia,US,2020-11-14 05:30:30,38.8974,-77.0268,18666,657,14160.0,3849.0,11.0,2644.84965618088,,,,84000011.0,USA,81842.26970211789,,577601.0,3.51976856316297
Florida,US,2020-11-14 05:30:30,27.7663,-81.6868,870552,17445,,853107.0,12.0,4053.276190131204,,,,84000012.0,USA,30370.9138444148,,10861776.0,2.0039009731756403
Georgia,US,2020-11-14 05:30:30,33.0406,-83.6431,419870,8905,,410965.0,13.0,3954.5377442341705,,,,84000013.0,USA,36153.311401457766,,3838550.0,2.1208945626027105
Grand Princess,US,2020-11-14 05:30:30,,,103,3,,100.0,99999.0,,,,,84099999.0,USA,,,,2.912621359223301
Guam,US,2020-11-14 05:30:30,13.4443,144.7937,5924,92,3942.0,1890.0,66.0,3607.158297255661,,,,316.0,GUM,46454.64564723649,,76292.0,1.5530047265361242
Hawaii,US,2020-11-14 05:30:30,21.0943,-157.4983,16652,222,11958.0,4472.0,15.0,1176.0950142385752,,,,84000015.0,USA,41312.84466392442,,584937.0,1.3331731924093202
Idaho,US,2020-11-14 05:30:30,44.2405,-114.4788,79798,752,34104.0,44942.0,16.0,4465.3104391838015,,,,84000016.0,USA,23546.037777025453,,420783.0,0.9423795082583524
Illinois,US,2020-11-14 05:30:30,40.3495,-88.9861,551957,10891,,541066.0,17.0,4355.7828034344875,,,,84000017.0,USA,70010.77429992106,,8871640.0,1.9731609527553773
Indiana,US,2020-11-14 05:30:30,39.8494,-86.2583,236565,5140,144548.0,87154.0,18.0,3513.923121039289,,,,84000018.0,USA,50716.90329741204,,3414373.0,2.0556718026757967
Iowa,US,2020-11-14 05:30:30,42.0115,-93.2105,178888,1972,106529.0,70387.0,19.0,5669.858354965183,,,,84000019.0,USA,30796.273933700362,,971644.0,1.1023657260408748
Kansas,US,2020-11-14 05:30:30,38.5266,-96.7265,117374,1256,2960.0,113367.0,20.0,4033.3791688777796,,,,84000020.0,USA,24260.58433797387,,706787.0,1.0025105314667462
Kentucky,US,2020-11-14 05:30:30,37.6681,-84.6701,132844,1647,23872.0,107325.0,21.0,2973.4494892531293,,,,84000021.0,USA,48650.02429676479,,2173524.0,1.2398000662431121
Louisiana,US,2020-11-14 05:30:30,31.1695,-91.8678,201981,6121,176107.0,19753.0,22.0,4344.804265364307,,,,84000022.0,USA,64370.84542786796,,2992468.0,3.0304830652388097
Maine,US,2020-11-14 05:30:30,44.6939,-69.3819,8639,162,6428.0,2049.0,23.0,642.6813627612312,,,,84000023.0,USA,54634.983172297216,,734410.0,1.8752170390091445
Maryland,US,2020-11-14 05:30:30,39.0639,-76.8021,161769,4273,8343.0,149153.0,24.0,2675.7784070609096,,,,84000024.0,USA,62747.813314631276,,3793532.0,2.641420791375356
Massachusetts,US,2020-11-14 05:30:30,42.2302,-71.5301,183095,10265,137422.0,35408.0,25.0,2656.4370011881024,,,,84000025.0,USA,102807.77534663386,,7086029.0,5.606379202053579
Michigan,US,2020-11-14 05:30:30,43.3266,-84.5361,268362,8308,128981.0,131073.0,26.0,2687.151723510209,,,,84000026.0,USA,56305.52234802201,,5623152.0,3.0958183349356467
Minnesota,US,2020-11-14 05:30:30,45.6945,-93.9002,207339,2895,161756.0,42688.0,27.0,3676.463286966242,,,,84000027.0,USA,57655.37538619541,,3251551.0,1.3962640892451492
Mississippi,US,2020-11-14 05:30:30,32.7416,-89.6787,131970,3519,111430.0,17021.0,28.0,4434.253795760897,,,,84000028.0,USA,33796.459787463595,,1005833.0,2.666515117072062
Missouri,US,2020-11-14 05:30:30,38.4561,-92.2884,235259,3362,,230744.0,29.0,3814.562060850245,,,,84000029.0,USA,44691.880703121904,,2742932.0,1.4403116403833998
Montana,US,2020-11-14 05:30:30,46.9219,-110.4544,44244,477,25389.0,18378.0,30.0,4139.681018883249,,,,84000030.0,USA,53008.57614958392,,566544.0,1.0781122864117167
Nebraska,US,2020-11-14 05:30:30,41.1254,-98.2681,94922,775,51017.0,43130.0,31.0,4907.0309882920255,,,,84000031.0,USA,56987.822631006486,,1102377.0,0.8164598301763554
Nevada,US,2020-11-14 05:30:30,38.3135,-117.0554,116737,1893,2601.0,112243.0,32.0,3789.9703781237054,,,,84000032.0,USA,45071.93791483289,,1388286.0,1.6215938391426885
New Hampshire,US,2020-11-14 05:30:30,43.4525,-71.5639,13853,498,10447.0,2992.0,33.0,1024.9972236747367,,,,84000033.0,USA,50772.48032854041,,690359.0,3.5732223577527447
New Jersey,US,2020-11-14 05:30:30,40.2989,-74.521,290377,16522,39052.0,214809.0,34.0,3044.1028620193892,,,,84000034.0,USA,58197.707997689766,,5169231.0,6.11059127238029
New Mexico,US,2020-11-14 05:30:30,34.8405,-106.2485,62006,1198,24291.0,36517.0,35.0,2957.1319358898604,,,,84000035.0,USA,63448.33078901523,,1330403.0,1.9320710898945264
New York,US,2020-11-14 05:30:30,42.1657,-74.9481,556344,33993,81390.0,435780.0,36.0,2833.2242102101513,,,,84000036.0,USA,84482.80497334138,,16434914.0,6.167503987023803
North Carolina,US,2020-11-14 05:30:30,35.6301,-79.8064,305233,4720,261719.0,38794.0,37.0,2910.2837086354384,,,,84000037.0,USA,43256.394590279786,,4536767.0,1.5463596662221974
North Dakota,US,2020-11-14 05:30:30,47.5289,-99.78399999999999,60602,707,49409.0,10486.0,38.0,7952.371329366902,,,,84000038.0,USA,123628.39244051008,,942125.0,1.1666281640869938
Northern Mariana Islands,US,2020-11-14 05:30:30,15.0979,145.6739,100,2,29.0,69.0,69.0,181.3433918468011,,,,580.0,MNP,30043.15972725953,,16567.0,2.0
Ohio,US,2020-11-14 05:30:30,40.3888,-82.7649,282528,6838,197674.0,79154.0,39.0,2417.0209853624315,,,,84000039.0,USA,43910.8314583672,,5132781.0,2.0174991505266733
Oklahoma,US,2020-11-14 05:30:30,35.5653,-96.9289,147358,1493,121774.0,24091.0,40.0,3724.0101077313934,,,,84000040.0,USA,45262.47475657517,,1791023.0,1.013178789071513
Oregon,US,2020-11-14 05:30:30,44.571999999999996,-122.0709,54937,753,5870.0,48314.0,41.0,1302.523130294753,,,,84000041.0,USA,22361.4464344268,,943147.0,1.3706609388936415
Pennsylvania,US,2020-11-14 05:30:30,40.5908,-77.2098,259988,9210,178070.0,72708.0,42.0,2030.840676398019,,,,84000042.0,USA,21702.65104898934,,2778371.0,3.5424711909780453
Puerto Rico,US,2020-11-14 05:30:30,18.2208,-66.5901,41119,914,35284.0,4921.0,72.0,1401.7484100404718,,,,630.0,PRI,11832.346540269882,,347091.0,2.222816702740825
Rhode Island,US,2020-11-14 05:30:30,41.6809,-71.5118,41529,1254,3086.0,37189.0,44.0,3920.193399605989,,,,84000044.0,USA,124167.58781944965,,1315383.0,3.0195766813551974
South Carolina,US,2020-11-14 05:30:30,33.8569,-80.945,192101,4101,100074.0,87926.0,45.0,3731.048180186354,,,,84000045.0,USA,39446.62686643694,,2030994.0,2.13481449862312
South Dakota,US,2020-11-14 05:30:30,44.2998,-99.4388,62327,568,43132.0,18627.0,46.0,7045.313504977625,,,,84000046.0,USA,32629.63469540241,,288661.0,0.9113225407929147
Tennessee,US,2020-11-14 05:30:30,35.7478,-86.6923,300458,3852,265459.0,31147.0,47.0,4399.624317670044,,,,84000047.0,USA,58857.030147423386,,4019449.0,1.282042748071278
Texas,US,2020-11-14 05:30:30,31.0545,-97.5635,1096469,20153,850648.0,172683.0,48.0,3597.462687890049,,,,84000048.0,USA,31567.825099020098,,9153369.0,1.896720978299633
Utah,US,2020-11-14 05:30:30,40.15,-111.8624,145789,701,100892.0,44196.0,49.0,4547.439486106805,,,,84000049.0,USA,48888.56934495087,,1567347.0,0.4808318871794168
Vermont,US,2020-11-14 05:30:30,44.0459,-72.7107,2743,59,1977.0,707.0,50.0,439.5910825351088,,,,84000050.0,USA,73961.07944210555,,461509.0,2.1509296390812978
Virgin Islands,US,2020-11-14 05:30:30,18.3358,-64.8963,1426,23,1357.0,46.0,78.0,1329.3806167729424,,,,850.0,VIR,23760.114852518927,,25487.0,1.6129032258064515
Virginia,US,2020-11-14 05:30:30,37.7693,-78.17,199262,3785,22095.0,173382.0,51.0,2334.5036195221405,,,,84000051.0,USA,33554.011185494404,,2864009.0,1.899509188907067
Washington,US,2020-11-14 05:30:30,47.4009,-121.4905,131141,2477,,122979.0,53.0,1648.0599267776972,,,,84000053.0,USA,35380.273892226716,,2694170.0,2.0072033020446542
West Virginia,US,2020-11-14 05:30:30,38.4912,-80.9545,31639,565,22543.0,8531.0,54.0,1765.42437646019,,,,84000054.0,USA,50347.04184422371,,902293.0,1.7857707260027182
Wisconsin,US,2020-11-14 05:30:30,44.2685,-89.6165,318023,2683,229469.0,85871.0,55.0,5462.028423164607,,,,84000055.0,USA,64718.586762855535,,3768197.0,0.8436496731368486
Wyoming,US,2020-11-14 05:30:30,42.756,-107.3025,21341,127,12082.0,9132.0,56.0,3687.3724641863023,,,,84000056.0,USA,26185.1651550991,,151549.0,0.5950986364275338
Alabama,US,2020-11-15 05:30:30,32.3182,-86.9023,215843,3246,88038.0,124559.0,1.0,4402.097820090411,,,,84000001.0,USA,29636.960465493346,,1453155.0,1.5038708691039318
Alaska,US,2020-11-15 05:30:30,61.3707,-152.4044,23153,98,7162.0,15893.0,2.0,3164.945423726497,,,,84000002.0,USA,117868.89391630045,,862264.0,0.4232712823392217
American Samoa,US,2020-11-15 05:30:30,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,3177.5129850290255,,1768.0,
Arizona,US,2020-11-15 05:30:30,33.7298,-111.4312,273053,6300,45036.0,221717.0,4.0,3751.3891527861297,,,,84000004.0,USA,26947.24908249627,,1961414.0,2.307244381127473
Arkansas,US,2020-11-15 05:30:30,34.9697,-92.3731,132166,2159,112383.0,17624.0,5.0,4379.542210163417,,,,84000005.0,USA,49170.32385138332,,1483864.0,1.6335517455321338
California,US,2020-11-15 05:30:30,36.1162,-119.6816,1030034,18255,,1004814.0,6.0,2589.241815121361,,,,84000006.0,USA,52316.9653096967,,20671596.0,1.7841451244151163
Colorado,US,2020-11-15 05:30:30,39.0598,-105.3111,159234,2525,9352.0,147357.0,8.0,2765.085949416677,,,,84000008.0,USA,42432.90541535504,,2443599.0,1.58571661831016
Connecticut,US,2020-11-15 05:30:30,41.5978,-72.7554,88645,4737,9800.0,74108.0,9.0,2486.33560215489,,,,84000009.0,USA,75917.22629903287,,2706667.0,5.343787015624119
Delaware,US,2020-11-15 05:30:30,39.3185,-75.5071,28395,766,14727.0,12932.0,10.0,2916.0042885134385,,,,84000010.0,USA,63305.585336898876,,616447.0,2.5920056347948583
Diamond Princess,US,2020-11-15 05:30:30,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,,0.0
District of Columbia,US,2020-11-15 05:30:30,38.8974,-77.0268,18814,658,14160.0,3996.0,11.0,2665.8202845487563,,,,84000011.0,USA,82652.47276297948,,583319.0,3.4973955565004777
Florida,US,2020-11-15 05:30:30,27.7663,-81.6868,875096,17489,,857607.0,12.0,4074.43298146355,,,,84000012.0,USA,30519.751685198487,,6554952.0,1.9985235905546364
Georgia,US,2020-11-15 05:30:30,33.0406,-83.6431,422905,8956,,413949.0,13.0,3983.1228349854773,,,,84000013.0,USA,36411.274185835864,,3865939.0,2.1177332970761755
Grand Princess,US,2020-11-15 05:30:30,,,103,3,,100.0,99999.0,,,,,84099999.0,USA,,,,2.912621359223301
Guam,US,2020-11-15 05:30:30,13.4443,144.7937,5924,92,3942.0,1890.0,66.0,3607.158297255661,,,,316.0,GUM,46737.78687077192,,76757.0,1.5530047265361242
Hawaii,US,2020-11-15 05:30:30,21.0943,-157.4983,16759,222,11958.0,4579.0,15.0,1183.6521945486595,,,,84000015.0,USA,41656.09603127967,,589797.0,1.3246613759770869
Idaho,US,2020-11-15 05:30:30,44.2405,-114.4788,81317,759,34482.0,46076.0,16.0,4550.310145406015,,,,84000016.0,USA,23749.2760475976,,424415.0,0.9333841632131042
Illinois,US,2020-11-15 05:30:30,40.3495,-88.9861,562985,11088,,551897.0,17.0,4442.810547907834,,,,84000017.0,USA,70913.3280844166,,8986010.0,1.9695018517367249
Indiana,US,2020-11-15 05:30:30,39.8494,-86.2583,244887,5191,146000.0,93999.0,18.0,3637.5376380358393,,,,84000018.0,USA,51732.49711573554,,3482745.0,1.99602265534716
Iowa,US,2020-11-15 05:30:30,42.0115,-93.2105,183555,1985,107541.0,74029.0,19.0,5817.779003318468,,,,84000019.0,USA,31057.504270903657,,979886.0,1.081419737953202
Kansas,US,2020-11-15 05:30:30,38.5266,-96.7265,117389,1256,2960.0,113379.0,20.0,4033.997021948201,,,,84000020.0,USA,24260.58433797387,,706787.0,1.0074623690681823
Kentucky,US,2020-11-15 05:30:30,37.6681,-84.6701,136137,1658,24329.0,110150.0,21.0,3047.1567637112207,,,,84000021.0,USA,49110.53248525575,,2194098.0,1.2178908011782248
Louisiana,US,2020-11-15 05:30:30,31.1695,-91.8678,201981,6121,176107.0,19753.0,22.0,4344.804265364307,,,,84000022.0,USA,64370.84542786796,,2992468.0,3.0304830652388097
Maine,US,2020-11-15 05:30:30,44.6939,-69.3819,8791,163,6597.0,2031.0,23.0,653.9891029093625,,,,84000023.0,USA,54646.29091244536,,734562.0,1.8541690365146173
Maryland,US,2020-11-15 05:30:30,39.0639,-76.8021,164090,4293,8362.0,151435.0,24.0,2714.169456537561,,,,84000024.0,USA,63370.191607891924,,3831159.0,2.616247181424828
Massachusetts,US,2020-11-15 05:30:30,42.2302,-71.5301,186142,10293,137422.0,38427.0,25.0,2700.6444538362907,,,,84000025.0,USA,104419.17834493506,,7197095.0,5.529649407441631
Michigan,US,2020-11-15 05:30:30,43.3266,-84.5361,275792,8376,138862.0,128554.0,26.0,2761.5495045137823,,,,84000026.0,USA,57000.756093734,,5692584.0,3.0370714161397006
Minnesota,US,2020-11-15 05:30:30,45.6945,-93.9002,216028,2930,167234.0,45864.0,27.0,3830.5336234704682,,,,84000027.0,USA,58558.76766427312,,3302499.0,1.3563056640805822
Mississippi,US,2020-11-15 05:30:30,32.7416,-89.6787,133340,3540,111430.0,18370.0,28.0,4480.2864372717895,,,,84000028.0,USA,33842.49242897449,,1007203.0,2.6548672566371683
Missouri,US,2020-11-15 05:30:30,38.4561,-92.2884,244545,3377,,240375.0,29.0,3971.728874049521,,,,84000029.0,USA,45118.00382831375,,2769085.0,1.3894700568587393
Montana,US,2020-11-15 05:30:30,46.9219,-110.4544,45886,514,27472.0,17900.0,30.0,4293.314420768392,,,,84000030.0,USA,53303.305270130935,,569694.0,1.1201673713115112
Nebraska,US,2020-11-15 05:30:30,41.1254,-98.2681,96834,779,51928.0,44127.0,31.0,5005.8725977146505,,,,84000031.0,USA,57757.15360978656,,1117259.0,0.8044695045128777
Nevada,US,2020-11-15 05:30:30,38.3135,-117.0554,119006,1908,2601.0,114497.0,32.0,3863.6354782030517,,,,84000032.0,USA,45889.00692042872,,1413453.0,1.6032805068652
New Hampshire,US,2020-11-15 05:30:30,43.4525,-71.5639,14212,499,10842.0,2980.0,33.0,1053.2385190676548,,,,84000033.0,USA,50772.48032854041,,690359.0,3.4843935479365964
New Jersey,US,2020-11-15 05:30:30,40.2989,-74.521,295230,16548,39253.0,218935.0,34.0,3093.1110458119,,,,84000034.0,USA,58664.89007778488,,5210727.0,6.023236852833265
New Mexico,US,2020-11-15 05:30:30,34.8405,-106.2485,63171,1208,24449.0,37514.0,35.0,3012.6920220962224,,,,84000035.0,USA,64296.80245742499,,1348194.0,1.9122698706685028
New York,US,2020-11-15 05:30:30,42.1657,-74.9481,561921,34010,81585.0,440956.0,36.0,2860.920938845078,,,,84000036.0,USA,85429.47998055472,,16619076.0,6.110850577934457
North Carolina,US,2020-11-15 05:30:30,35.6301,-79.8064,309118,4756,261719.0,42643.0,37.0,2947.325746056191,,,,84000037.0,USA,43778.49185799809,,4591525.0,1.5385710311272718
North Dakota,US,2020-11-15 05:30:30,47.5289,-99.78399999999999,62872,726,50835.0,11311.0,38.0,8250.247355202071,,,,84000038.0,USA,125380.21840742615,,955475.0,1.1547270645120244
Northern Mariana Islands,US,2020-11-15 05:30:30,15.0979,145.6739,100,2,29.0,69.0,69.0,181.3433918468011,,,,580.0,MNP,30043.15972725953,,16567.0,2.0
Ohio,US,2020-11-15 05:30:30,40.3888,-82.7649,290243,6906,200715.0,83814.0,39.0,2483.0226450282744,,,,84000039.0,USA,44443.24199467881,,5195015.0,1.968695196783385
Oklahoma,US,2020-11-15 05:30:30,35.5653,-96.9289,150205,1516,123333.0,25356.0,40.0,3795.959080822174,,,,84000040.0,USA,45585.47434388576,,1803804.0,1.0092873073466262
Oregon,US,2020-11-15 05:30:30,44.571999999999996,-122.0709,56018,759,5870.0,49389.0,41.0,1328.152988201967,,,,84000041.0,USA,22561.032136427664,,951565.0,1.3549216323324649
Pennsylvania,US,2020-11-15 05:30:30,40.5908,-77.2098,264222,9252,178070.0,76900.0,42.0,2063.9136621660896,,,,84000042.0,USA,21856.642745123434,,2798085.0,3.5016009264936305
Puerto Rico,US,2020-11-15 05:30:30,18.2208,-66.5901,41772,921,35074.0,5777.0,72.0,1424.0092070383664,,,,630.0,PRI,11854.607337267778,,347744.0,2.204826199367998
Rhode Island,US,2020-11-15 05:30:30,41.6809,-71.5118,41529,1254,3086.0,37189.0,44.0,3920.193399605989,,,,84000044.0,USA,124167.58781944965,,1315383.0,3.0195766813551974
South Carolina,US,2020-11-15 05:30:30,33.8569,-80.945,194014,4110,100742.0,89162.0,45.0,3768.20308915974,,,,84000045.0,USA,40245.777877738015,,2072140.0,2.1184038265279823
South Dakota,US,2020-11-15 05:30:30,44.2998,-99.4388,64182,621,44814.0,18747.0,46.0,7254.998818753893,,,,84000046.0,USA,32987.06055101457,,291823.0,0.9675609984107694
Tennessee,US,2020-11-15 05:30:30,35.7478,-86.6923,305120,3877,268368.0,32875.0,47.0,4467.890260227665,,,,84000047.0,USA,59367.370050902195,,4054301.0,1.2706476140534873
